"iso_3","tax","variable","year","value","country","iso_2"
"JPN","5111 VAT","% of GDP","2002",2.377,"Japan","JP"
"JPN","5111 VAT","% of Total Revenue","2002",9.539,"Japan","JP"
"JPN","5111 VAT","% of GDP","2003",2.338,"Japan","JP"
"JPN","5111 VAT","% of Total Revenue","2003",9.532,"Japan","JP"
"JPN","5111 VAT","% of GDP","2004",2.415,"Japan","JP"
"JPN","5111 VAT","% of Total Revenue","2004",9.599,"Japan","JP"
"JPN","5111 VAT","% of GDP","2005",2.499,"Japan","JP"
"JPN","5111 VAT","% of Total Revenue","2005",9.522,"Japan","JP"
"JPN","5111 VAT","% of GDP","2006",2.475,"Japan","JP"
"JPN","5111 VAT","% of Total Revenue","2006",9.155,"Japan","JP"
"JPN","5111 VAT","% of GDP","2007",2.419,"Japan","JP"
"JPN","5111 VAT","% of Total Revenue","2007",8.78,"Japan","JP"
"JPN","5111 VAT","% of GDP","2008",2.442,"Japan","JP"
"JPN","5111 VAT","% of Total Revenue","2008",8.912,"Japan","JP"
"JPN","5111 VAT","% of GDP","2009",2.484,"Japan","JP"
"JPN","5111 VAT","% of Total Revenue","2009",9.566,"Japan","JP"
"JPN","5111 VAT","% of GDP","2010",2.538,"Japan","JP"
"JPN","5111 VAT","% of Total Revenue","2010",9.567,"Japan","JP"
"JPN","5111 VAT","% of GDP","2011",2.58,"Japan","JP"
"JPN","5111 VAT","% of Total Revenue","2011",9.394,"Japan","JP"
"JPN","5111 VAT","% of GDP","2012",2.61,"Japan","JP"
"JPN","5111 VAT","% of Total Revenue","2012",9.242,"Japan","JP"
"JPN","5111 VAT","% of GDP","2013",2.657,"Japan","JP"
"JPN","5111 VAT","% of Total Revenue","2013",9.207,"Japan","JP"
"JPN","5111 VAT","% of GDP","2014",3.692,"Japan","JP"
"JPN","5111 VAT","% of Total Revenue","2014",12.197,"Japan","JP"
"JPN","5111 VAT","% of Total Revenue","2015",13.698,"Japan","JP"
"JPN","5111 VAT","% of GDP","2015",4.204,"Japan","JP"
"JPN","5111 VAT","% of Total Revenue","2016",13.294,"Japan","JP"
"JPN","5111 VAT","% of GDP","2016",4.085,"Japan","JP"
"JPN","5111 VAT","% of Total Revenue","2017",12.95,"Japan","JP"
"JPN","5111 VAT","% of GDP","2017",4.063,"Japan","JP"
"JPN","5111 VAT","% of Total Revenue","2018",12.814,"Japan","JP"
"JPN","5111 VAT","% of GDP","2018",4.104,"Japan","JP"
"JPN","5111 VAT","% of GDP","2019",4.386,"Japan","JP"
"JPN","5111 VAT","% of Total Revenue","2019",12.814,"Japan","JP"
"JPN","5112 Sales","% of Total Revenue","2000",0,"Japan","JP"
"JPN","5112 Sales","% of GDP","2000",0,"Japan","JP"
"JPN","5112 Sales","% of Total Revenue","2001",0,"Japan","JP"
"JPN","5112 Sales","% of GDP","2001",0,"Japan","JP"
"JPN","5112 Sales","% of GDP","2002",0,"Japan","JP"
"JPN","5112 Sales","% of Total Revenue","2002",0,"Japan","JP"
"JPN","5112 Sales","% of GDP","2003",0,"Japan","JP"
"JPN","5112 Sales","% of Total Revenue","2003",0,"Japan","JP"
"JPN","5112 Sales","% of GDP","2004",0,"Japan","JP"
"JPN","5112 Sales","% of Total Revenue","2004",0,"Japan","JP"
"JPN","5112 Sales","% of GDP","2005",0,"Japan","JP"
"JPN","5112 Sales","% of Total Revenue","2005",0,"Japan","JP"
"JPN","5112 Sales","% of GDP","2006",0,"Japan","JP"
"JPN","5112 Sales","% of Total Revenue","2006",0,"Japan","JP"
"JPN","5112 Sales","% of GDP","2007",0,"Japan","JP"
"JPN","5112 Sales","% of Total Revenue","2007",0,"Japan","JP"
"JPN","5112 Sales","% of GDP","2008",0,"Japan","JP"
"JPN","5112 Sales","% of Total Revenue","2008",0,"Japan","JP"
"JPN","5112 Sales","% of GDP","2009",0,"Japan","JP"
"JPN","5112 Sales","% of Total Revenue","2009",0,"Japan","JP"
"JPN","5112 Sales","% of GDP","2010",0,"Japan","JP"
"JPN","5112 Sales","% of Total Revenue","2010",0,"Japan","JP"
"JPN","5112 Sales","% of GDP","2011",0,"Japan","JP"
"JPN","5112 Sales","% of Total Revenue","2011",0,"Japan","JP"
"JPN","5112 Sales","% of GDP","2012",0,"Japan","JP"
"JPN","5112 Sales","% of Total Revenue","2012",0,"Japan","JP"
"JPN","5112 Sales","% of GDP","2013",0,"Japan","JP"
"JPN","5112 Sales","% of Total Revenue","2013",0,"Japan","JP"
"JPN","5112 Sales","% of Total Revenue","2014",0,"Japan","JP"
"JPN","5112 Sales","% of GDP","2014",0,"Japan","JP"
"JPN","5112 Sales","% of Total Revenue","2015",0,"Japan","JP"
"JPN","5112 Sales","% of GDP","2015",0,"Japan","JP"
"JPN","5112 Sales","% of Total Revenue","2016",0,"Japan","JP"
"JPN","5112 Sales","% of GDP","2016",0,"Japan","JP"
"JPN","5112 Sales","% of Total Revenue","2017",0,"Japan","JP"
"JPN","5112 Sales","% of GDP","2017",0,"Japan","JP"
"JPN","5112 Sales","% of Total Revenue","2018",0,"Japan","JP"
"JPN","5112 Sales","% of GDP","2018",0,"Japan","JP"
"JPN","5112 Sales","% of Total Revenue","2019",0,"Japan","JP"
"JPN","5112 Sales","% of GDP","2019",0,"Japan","JP"
"JPN","5121 Excise","% of GDP","2000",1.861,"Japan","JP"
"JPN","5121 Excise","% of Total Revenue","2000",7.221,"Japan","JP"
"JPN","5121 Excise","% of GDP","2001",1.877,"Japan","JP"
"JPN","5121 Excise","% of Total Revenue","2001",7.235,"Japan","JP"
"JPN","5121 Excise","% of GDP","2002",1.859,"Japan","JP"
"JPN","5121 Excise","% of Total Revenue","2002",7.46,"Japan","JP"
"JPN","5121 Excise","% of GDP","2003",1.871,"Japan","JP"
"JPN","5121 Excise","% of Total Revenue","2003",7.626,"Japan","JP"
"JPN","5121 Excise","% of GDP","2004",1.862,"Japan","JP"
"JPN","5121 Excise","% of Total Revenue","2004",7.401,"Japan","JP"
"JPN","5121 Excise","% of Total Revenue","2005",6.938,"Japan","JP"
"JPN","5121 Excise","% of GDP","2005",1.821,"Japan","JP"
"JPN","5121 Excise","% of GDP","2006",1.799,"Japan","JP"
"JPN","5121 Excise","% of Total Revenue","2006",6.654,"Japan","JP"
"JPN","5121 Excise","% of Total Revenue","2007",6.409,"Japan","JP"
"JPN","5121 Excise","% of GDP","2007",1.766,"Japan","JP"
"JPN","5121 Excise","% of Total Revenue","2008",6.232,"Japan","JP"
"JPN","5121 Excise","% of GDP","2008",1.708,"Japan","JP"
"JPN","5121 Excise","% of Total Revenue","2009",6.675,"Japan","JP"
"JPN","5121 Excise","% of GDP","2009",1.733,"Japan","JP"
"JPN","5121 Excise","% of Total Revenue","2010",6.508,"Japan","JP"
"JPN","5121 Excise","% of GDP","2010",1.726,"Japan","JP"
"JPN","5121 Excise","% of Total Revenue","2011",6.427,"Japan","JP"
"JPN","5121 Excise","% of GDP","2011",1.765,"Japan","JP"
"JPN","5121 Excise","% of Total Revenue","2012",6.247,"Japan","JP"
"JPN","5121 Excise","% of GDP","2012",1.764,"Japan","JP"
"JPN","5121 Excise","% of Total Revenue","2013",5.962,"Japan","JP"
"JPN","5121 Excise","% of GDP","2013",1.721,"Japan","JP"
"JPN","5121 Excise","% of Total Revenue","2014",5.296,"Japan","JP"
"JPN","5121 Excise","% of GDP","2014",1.603,"Japan","JP"
"JPN","5121 Excise","% of Total Revenue","2015",5.107,"Japan","JP"
"JPN","5121 Excise","% of GDP","2015",1.567,"Japan","JP"
"JPN","5121 Excise","% of Total Revenue","2016",5.041,"Japan","JP"
"JPN","5121 Excise","% of GDP","2016",1.549,"Japan","JP"
"JPN","5121 Excise","% of Total Revenue","2017",5.961,"Japan","JP"
"JPN","5121 Excise","% of GDP","2017",1.87,"Japan","JP"
"JPN","5121 Excise","% of GDP","2018",1.482,"Japan","JP"
"JPN","5121 Excise","% of Total Revenue","2018",4.626,"Japan","JP"
"JPN","5121 Excise","% of GDP","2019",1.461,"Japan","JP"
"JPN","5121 Excise","% of Total Revenue","2019",4.626,"Japan","JP"
"KOR","5000 Consumption","% of Total Revenue","2000",38.351,"Korea","KR"
"KOR","5000 Consumption","% of GDP","2000",8.022,"Korea","KR"
"KOR","5000 Consumption","% of Total Revenue","2001",39.611,"Korea","KR"
"KOR","5000 Consumption","% of GDP","2001",8.398,"Korea","KR"
"KOR","5000 Consumption","% of Total Revenue","2002",38.73,"Korea","KR"
"KOR","5000 Consumption","% of GDP","2002",8.254,"Korea","KR"
"KOR","5000 Consumption","% of Total Revenue","2003",37.034,"Korea","KR"
"KOR","5000 Consumption","% of GDP","2003",8.144,"Korea","KR"
"KOR","5000 Consumption","% of Total Revenue","2004",36.187,"Korea","KR"
"KOR","5000 Consumption","% of GDP","2004",7.663,"Korea","KR"
"KOR","5000 Consumption","% of Total Revenue","2005",34.262,"Korea","KR"
"KOR","5000 Consumption","% of GDP","2005",7.42,"Korea","KR"
"KOR","5000 Consumption","% of Total Revenue","2006",32.532,"Korea","KR"
"KOR","5000 Consumption","% of GDP","2006",7.363,"Korea","KR"
"KOR","5000 Consumption","% of Total Revenue","2007",31.272,"Korea","KR"
"KOR","5000 Consumption","% of GDP","2007",7.421,"Korea","KR"
"KOR","5000 Consumption","% of Total Revenue","2008",31.63,"Korea","KR"
"KOR","5000 Consumption","% of GDP","2008",7.459,"Korea","KR"
"KOR","5000 Consumption","% of Total Revenue","2009",31.808,"Korea","KR"
"KOR","5000 Consumption","% of GDP","2009",7.221,"Korea","KR"
"KOR","5000 Consumption","% of Total Revenue","2010",33.709,"Korea","KR"
"KOR","5000 Consumption","% of GDP","2010",7.543,"Korea","KR"
"KOR","5000 Consumption","% of Total Revenue","2011",31.235,"Korea","KR"
"KOR","5000 Consumption","% of GDP","2011",7.239,"Korea","KR"
"KOR","5000 Consumption","% of Total Revenue","2012",31.172,"Korea","KR"
"KOR","5000 Consumption","% of GDP","2012",7.388,"Korea","KR"
"KOR","5000 Consumption","% of Total Revenue","2013",30.725,"Korea","KR"
"KOR","5000 Consumption","% of GDP","2013",7.111,"Korea","KR"
"KOR","5000 Consumption","% of GDP","2014",7.003,"Korea","KR"
"KOR","5000 Consumption","% of Total Revenue","2014",29.951,"Korea","KR"
"KOR","5000 Consumption","% of GDP","2015",6.654,"Korea","KR"
"KOR","5000 Consumption","% of Total Revenue","2015",28.033,"Korea","KR"
"KOR","5000 Consumption","% of GDP","2016",6.962,"Korea","KR"
"KOR","5000 Consumption","% of Total Revenue","2016",28.136,"Korea","KR"
"KOR","5000 Consumption","% of GDP","2017",7.031,"Korea","KR"
"KOR","5000 Consumption","% of Total Revenue","2017",27.728,"Korea","KR"
"KOR","5000 Consumption","% of GDP","2018",7.029,"Korea","KR"
"KOR","5000 Consumption","% of Total Revenue","2018",26.275,"Korea","KR"
"KOR","5000 Consumption","% of GDP","2019",7.068,"Korea","KR"
"KOR","5000 Consumption","% of Total Revenue","2019",25.817,"Korea","KR"
"KOR","5111 VAT","% of GDP","2000",3.562,"Korea","KR"
"KOR","5111 VAT","% of Total Revenue","2000",17.031,"Korea","KR"
"KOR","5111 VAT","% of GDP","2001",3.654,"Korea","KR"
"KOR","5111 VAT","% of Total Revenue","2001",17.235,"Korea","KR"
"KOR","5111 VAT","% of GDP","2002",4.028,"Korea","KR"
"KOR","5111 VAT","% of Total Revenue","2002",18.9,"Korea","KR"
"KOR","5111 VAT","% of GDP","2003",3.994,"Korea","KR"
"KOR","5111 VAT","% of Total Revenue","2003",18.163,"Korea","KR"
"KOR","5111 VAT","% of GDP","2004",3.806,"Korea","KR"
"KOR","5111 VAT","% of Total Revenue","2004",17.97,"Korea","KR"
"KOR","5111 VAT","% of GDP","2005",3.772,"Korea","KR"
"KOR","5111 VAT","% of Total Revenue","2005",17.419,"Korea","KR"
"KOR","5111 VAT","% of GDP","2006",3.788,"Korea","KR"
"KOR","5111 VAT","% of Total Revenue","2006",16.737,"Korea","KR"
"KOR","5111 VAT","% of GDP","2007",3.757,"Korea","KR"
"KOR","5111 VAT","% of Total Revenue","2007",15.834,"Korea","KR"
"KOR","5111 VAT","% of GDP","2008",3.797,"Korea","KR"
"KOR","5111 VAT","% of Total Revenue","2008",16.098,"Korea","KR"
"KOR","5111 VAT","% of GDP","2009",3.899,"Korea","KR"
"KOR","5111 VAT","% of Total Revenue","2009",17.172,"Korea","KR"
"KOR","5111 VAT","% of GDP","2010",3.916,"Korea","KR"
"KOR","5111 VAT","% of Total Revenue","2010",17.502,"Korea","KR"
"KOR","5111 VAT","% of GDP","2011",3.95,"Korea","KR"
"KOR","5111 VAT","% of Total Revenue","2011",17.044,"Korea","KR"
"KOR","5111 VAT","% of GDP","2012",4.076,"Korea","KR"
"KOR","5111 VAT","% of Total Revenue","2012",17.198,"Korea","KR"
"KOR","5111 VAT","% of GDP","2013",3.938,"Korea","KR"
"KOR","5111 VAT","% of Total Revenue","2013",17.017,"Korea","KR"
"KOR","5111 VAT","% of GDP","2014",4.029,"Korea","KR"
"KOR","5111 VAT","% of Total Revenue","2014",17.233,"Korea","KR"
"KOR","5111 VAT","% of GDP","2015",3.629,"Korea","KR"
"KOR","5111 VAT","% of Total Revenue","2015",15.287,"Korea","KR"
"KOR","5111 VAT","% of GDP","2016",3.919,"Korea","KR"
"KOR","5111 VAT","% of Total Revenue","2016",15.84,"Korea","KR"
"KOR","5111 VAT","% of GDP","2017",4.051,"Korea","KR"
"KOR","5111 VAT","% of Total Revenue","2017",15.975,"Korea","KR"
"KOR","5111 VAT","% of GDP","2018",4.091,"Korea","KR"
"KOR","5111 VAT","% of Total Revenue","2018",15.294,"Korea","KR"
"KOR","5111 VAT","% of GDP","2019",4.293,"Korea","KR"
"KOR","5111 VAT","% of Total Revenue","2019",15.683,"Korea","KR"
"KOR","5112 Sales","% of Total Revenue","2000",0,"Korea","KR"
"KOR","5112 Sales","% of GDP","2000",0,"Korea","KR"
"KOR","5112 Sales","% of Total Revenue","2001",0,"Korea","KR"
"KOR","5112 Sales","% of GDP","2001",0,"Korea","KR"
"KOR","5112 Sales","% of GDP","2002",0,"Korea","KR"
"KOR","5112 Sales","% of Total Revenue","2002",0,"Korea","KR"
"KOR","5112 Sales","% of GDP","2003",0,"Korea","KR"
"KOR","5112 Sales","% of Total Revenue","2003",0,"Korea","KR"
"KOR","5112 Sales","% of GDP","2004",0,"Korea","KR"
"KOR","5112 Sales","% of Total Revenue","2004",0,"Korea","KR"
"KOR","5112 Sales","% of GDP","2005",0,"Korea","KR"
"KOR","5112 Sales","% of Total Revenue","2005",0,"Korea","KR"
"KOR","5112 Sales","% of GDP","2006",0,"Korea","KR"
"KOR","5112 Sales","% of Total Revenue","2006",0,"Korea","KR"
"KOR","5112 Sales","% of GDP","2007",0,"Korea","KR"
"KOR","5112 Sales","% of Total Revenue","2007",0,"Korea","KR"
"KOR","5112 Sales","% of GDP","2008",0,"Korea","KR"
"KOR","5112 Sales","% of Total Revenue","2008",0,"Korea","KR"
"KOR","5112 Sales","% of GDP","2009",0,"Korea","KR"
"KOR","5112 Sales","% of Total Revenue","2009",0,"Korea","KR"
"KOR","5112 Sales","% of GDP","2010",0,"Korea","KR"
"KOR","5112 Sales","% of Total Revenue","2010",0,"Korea","KR"
"KOR","5112 Sales","% of GDP","2011",0,"Korea","KR"
"KOR","5112 Sales","% of Total Revenue","2011",0,"Korea","KR"
"KOR","5112 Sales","% of GDP","2012",0,"Korea","KR"
"KOR","5112 Sales","% of Total Revenue","2012",0,"Korea","KR"
"KOR","5112 Sales","% of Total Revenue","2013",0,"Korea","KR"
"KOR","5112 Sales","% of GDP","2013",0,"Korea","KR"
"KOR","5112 Sales","% of Total Revenue","2014",0,"Korea","KR"
"KOR","5112 Sales","% of GDP","2014",0,"Korea","KR"
"KOR","5112 Sales","% of GDP","2015",0,"Korea","KR"
"KOR","5112 Sales","% of Total Revenue","2015",0,"Korea","KR"
"KOR","5112 Sales","% of GDP","2016",0,"Korea","KR"
"KOR","5112 Sales","% of Total Revenue","2016",0,"Korea","KR"
"KOR","5112 Sales","% of GDP","2017",0,"Korea","KR"
"KOR","5112 Sales","% of Total Revenue","2017",0,"Korea","KR"
"KOR","5112 Sales","% of GDP","2018",0,"Korea","KR"
"KOR","5112 Sales","% of Total Revenue","2018",0,"Korea","KR"
"KOR","5112 Sales","% of GDP","2019",0,"Korea","KR"
"KOR","5112 Sales","% of Total Revenue","2019",0,"Korea","KR"
"KOR","5121 Excise","% of GDP","2000",2.786,"Korea","KR"
"KOR","5121 Excise","% of Total Revenue","2000",13.32,"Korea","KR"
"KOR","5121 Excise","% of GDP","2001",3.198,"Korea","KR"
"KOR","5121 Excise","% of Total Revenue","2001",15.085,"Korea","KR"
"KOR","5121 Excise","% of GDP","2002",2.864,"Korea","KR"
"KOR","5121 Excise","% of Total Revenue","2002",13.438,"Korea","KR"
"KOR","5121 Excise","% of GDP","2003",2.865,"Korea","KR"
"KOR","5121 Excise","% of Total Revenue","2003",13.028,"Korea","KR"
"KOR","5121 Excise","% of GDP","2004",2.698,"Korea","KR"
"KOR","5121 Excise","% of Total Revenue","2004",12.74,"Korea","KR"
"KOR","5121 Excise","% of GDP","2005",2.599,"Korea","KR"
"KOR","5121 Excise","% of Total Revenue","2005",12.003,"Korea","KR"
"KOR","5121 Excise","% of Total Revenue","2006",10.977,"Korea","KR"
"KOR","5121 Excise","% of GDP","2006",2.484,"Korea","KR"
"KOR","5121 Excise","% of Total Revenue","2007",10.782,"Korea","KR"
"KOR","5121 Excise","% of GDP","2007",2.559,"Korea","KR"
"KOR","5121 Excise","% of Total Revenue","2008",10.413,"Korea","KR"
"KOR","5121 Excise","% of GDP","2008",2.456,"Korea","KR"
"KOR","5121 Excise","% of Total Revenue","2009",9.26,"Korea","KR"
"KOR","5121 Excise","% of GDP","2009",2.102,"Korea","KR"
"KOR","5121 Excise","% of Total Revenue","2010",10.589,"Korea","KR"
"KOR","5121 Excise","% of GDP","2010",2.37,"Korea","KR"
"KOR","5121 Excise","% of Total Revenue","2011",7.891,"Korea","KR"
"KOR","5121 Excise","% of GDP","2011",1.829,"Korea","KR"
"KOR","5121 Excise","% of Total Revenue","2012",8.323,"Korea","KR"
"KOR","5121 Excise","% of GDP","2012",1.973,"Korea","KR"
"KOR","5121 Excise","% of Total Revenue","2013",7.964,"Korea","KR"
"KOR","5121 Excise","% of GDP","2013",1.843,"Korea","KR"
"KOR","5121 Excise","% of Total Revenue","2014",7.724,"Korea","KR"
"KOR","5121 Excise","% of GDP","2014",1.806,"Korea","KR"
"KOR","5121 Excise","% of Total Revenue","2015",8.095,"Korea","KR"
"KOR","5121 Excise","% of GDP","2015",1.921,"Korea","KR"
"KOR","5121 Excise","% of Total Revenue","2016",8.07,"Korea","KR"
"KOR","5121 Excise","% of GDP","2016",1.997,"Korea","KR"
"KOR","5121 Excise","% of Total Revenue","2017",7.687,"Korea","KR"
"KOR","5121 Excise","% of GDP","2017",1.949,"Korea","KR"
"KOR","5121 Excise","% of Total Revenue","2018",7.15,"Korea","KR"
"KOR","5121 Excise","% of GDP","2018",1.913,"Korea","KR"
"KOR","5121 Excise","% of Total Revenue","2019",6.621,"Korea","KR"
"KOR","5121 Excise","% of GDP","2019",1.813,"Korea","KR"
"LVA","5000 Consumption","% of GDP","2000",11.248,"Latvia","LV"
"LVA","5000 Consumption","% of Total Revenue","2000",38.6,"Latvia","LV"
"LVA","5000 Consumption","% of GDP","2001",10.633,"Latvia","LV"
"LVA","5000 Consumption","% of Total Revenue","2001",37.685,"Latvia","LV"
"LVA","5000 Consumption","% of GDP","2002",10.434,"Latvia","LV"
"LVA","5000 Consumption","% of Total Revenue","2002",37.407,"Latvia","LV"
"LVA","5000 Consumption","% of GDP","2003",10.954,"Latvia","LV"
"LVA","5000 Consumption","% of Total Revenue","2003",39.825,"Latvia","LV"
"LVA","5000 Consumption","% of GDP","2004",10.947,"Latvia","LV"
"LVA","5000 Consumption","% of Total Revenue","2004",39.516,"Latvia","LV"
"LVA","5000 Consumption","% of GDP","2005",11.694,"Latvia","LV"
"LVA","5000 Consumption","% of Total Revenue","2005",41.824,"Latvia","LV"
"LVA","5000 Consumption","% of GDP","2006",11.953,"Latvia","LV"
"LVA","5000 Consumption","% of Total Revenue","2006",41.571,"Latvia","LV"
"LVA","5000 Consumption","% of GDP","2007",11.385,"Latvia","LV"
"LVA","5000 Consumption","% of Total Revenue","2007",40.177,"Latvia","LV"
"LVA","5000 Consumption","% of GDP","2008",10.412,"Latvia","LV"
"LVA","5000 Consumption","% of Total Revenue","2008",37.229,"Latvia","LV"
"LVA","5000 Consumption","% of GDP","2009",11.396,"Latvia","LV"
"LVA","5000 Consumption","% of Total Revenue","2009",40.356,"Latvia","LV"
"LVA","5000 Consumption","% of GDP","2010",12.004,"Latvia","LV"
"LVA","5000 Consumption","% of Total Revenue","2010",41.781,"Latvia","LV"
"LVA","5000 Consumption","% of GDP","2011",11.678,"Latvia","LV"
"LVA","5000 Consumption","% of Total Revenue","2011",41.211,"Latvia","LV"
"LVA","5000 Consumption","% of GDP","2012",12.102,"Latvia","LV"
"LVA","5000 Consumption","% of Total Revenue","2012",41.574,"Latvia","LV"
"LVA","5000 Consumption","% of GDP","2013",12.492,"Latvia","LV"
"LVA","5000 Consumption","% of Total Revenue","2013",42.547,"Latvia","LV"
"LVA","5000 Consumption","% of GDP","2014",12.838,"Latvia","LV"
"LVA","5000 Consumption","% of Total Revenue","2014",43.2,"Latvia","LV"
"LVA","5000 Consumption","% of GDP","2015",13.191,"Latvia","LV"
"LVA","5000 Consumption","% of Total Revenue","2015",43.933,"Latvia","LV"
"LVA","5000 Consumption","% of GDP","2016",13.81,"Latvia","LV"
"LVA","5000 Consumption","% of Total Revenue","2016",44.321,"Latvia","LV"
"LVA","5000 Consumption","% of GDP","2017",13.685,"Latvia","LV"
"LVA","5000 Consumption","% of Total Revenue","2017",43.592,"Latvia","LV"
"LVA","5000 Consumption","% of GDP","2018",14.077,"Latvia","LV"
"LVA","5000 Consumption","% of Total Revenue","2018",45.065,"Latvia","LV"
"LVA","5000 Consumption","% of GDP","2019",14.064,"Latvia","LV"
"LVA","5000 Consumption","% of Total Revenue","2019",45.075,"Latvia","LV"
"LVA","5111 VAT","% of GDP","2000",6.955,"Latvia","LV"
"LVA","5111 VAT","% of Total Revenue","2000",23.869,"Latvia","LV"
"LVA","5111 VAT","% of GDP","2001",6.704,"Latvia","LV"
"LVA","5111 VAT","% of Total Revenue","2001",23.76,"Latvia","LV"
"LVA","5111 VAT","% of GDP","2002",6.517,"Latvia","LV"
"LVA","5111 VAT","% of Total Revenue","2002",23.363,"Latvia","LV"
"LVA","5111 VAT","% of GDP","2003",6.879,"Latvia","LV"
"LVA","5111 VAT","% of Total Revenue","2003",25.008,"Latvia","LV"
"LVA","5111 VAT","% of GDP","2004",6.685,"Latvia","LV"
"LVA","5111 VAT","% of Total Revenue","2004",24.133,"Latvia","LV"
"LVA","5111 VAT","% of GDP","2005",7.372,"Latvia","LV"
"LVA","5111 VAT","% of Total Revenue","2005",26.368,"Latvia","LV"
"LVA","5111 VAT","% of GDP","2006",7.96,"Latvia","LV"
"LVA","5111 VAT","% of Total Revenue","2006",27.683,"Latvia","LV"
"LVA","5111 VAT","% of GDP","2007",7.643,"Latvia","LV"
